TeamID,TeamName,Points,TransfersLeft,Efficiency
467830902,ABHIJIT STRIKERS 61225,18676.0,18,166.75
374610210,Shifat Kings,18675.5,23,174.5373831775701
473140905,Ehan Dragon 11,18674.0,24,176.16981132075472
34490204,jeevanG,18669.5,29,184.84653465346534
1013950606,PRV STRIKERS,18669.0,12,158.21186440677965
47661001,AJUAJMALAJJ,18663.5,8,152.9795081967213
47650207,Team India,18663.0,18,166.63392857142858
1018600510,singh is king,18660.5,37,200.6505376344086
1022580506,Gabruzzz,18654.0,7,151.65853658536585
927681010,Abbas Patel,18649.0,24,175.93396226415095
68581002,Ricky11,18648.0,16,163.57894736842104
60040307,Abhishek XI,18645.5,9,154.09504132231405
1810903,Game Changers,18644.5,17,164.99557522123894
732660909,JSTARSXI,18641.5,19,167.94144144144144
28220704,Nene no 1,18640.0,23,174.20560747663552
814010202,Greater GOD,18639.0,3,146.76377952755905
651820202,NS2311,18635.5,30,186.355
160690810,Gurpreet Singh,18631.0,38,202.5108695652174
1195860203,Yogendra Pirates,18627.5,27,180.8495145631068
504170801,NIKHIL1985,18626.5,21,170.88532110091742
546360310,Oberoi XI,18621.0,18,166.25892857142858
56430709,ARUNAAI HUNTERS,18619.0,7,151.3739837398374
880970102,rjh786,18617.0,6,150.13709677419354
6161003,SurajXI,18606.0,23,173.88785046728972
18301002,rahuldoesntsingh,18600.5,21,170.64678899082568
502720403,South Penn Tigers,18599.0,17,164.5929203539823
399960703,Oye hoye hoye,18583.5,27,180.42233009708738
62930106,Unwin Fell,18581.5,12,157.47033898305085
1113710803,nitinjk,18581.5,8,152.30737704918033
1010250105,Gowshikan,18579.5,23,173.64018691588785
1023210508,ManiWaraich,18575.5,12,157.41949152542372
2920809,PBKS FOR THE WIN,18572.5,11,156.07142857142858
838950505,ROHARU XI,18571.5,35,195.48947368421054
921591010,MCLOVINS 11,18571.0,26,178.56730769230768
500710406,MITTAL MAESTRO,18569.5,18,165.79910714285714
985050707,RAVI BLASTERS 143269,18566.5,13,158.68803418803418
184690105,HARRYT151LM,18563.0,18,165.74107142857142
3830806,Panks XI,18560.0,22,171.85185185185185
921770207,Meluhans,18558.0,19,167.1891891891892
1471961010,BAL 11 DARK HORSES,18557.0,20,168.7
715620708,RakkaX1,18556.0,29,183.72277227722773
875210609,Juggernaught88,18550.5,26,178.37019230769232
318000907,Jhoom Punjabi,18544.5,27,180.04368932038835
620911004,Dubai Volts,18542.5,7,150.7520325203252
498690905,Team mugiwara,18541.5,23,173.28504672897196
19610106,Fuddu dhoni 11,18532.0,7,150.66666666666666
776210708,CR7 HARSH,18529.5,10,154.4125
26950807,Hero x 11,18529.0,20,168.44545454545454
893410301,DAMANAR,18529.0,31,187.16161616161617
315440503,cheyya2424,18514.5,18,165.30803571428572
